id	filename	md5	size	state
4045e34b-460c-43b6-8f5b-625c5a9e6acc	4045e34b-460c-43b6-8f5b-625c5a9e6acc/nationwidechildrens.org_clinical.TCGA-EE-A20B.xml	836dbda700dc716ffe07973ba7ead398	33934	validated
419c885c-b2e5-4fab-9ae9-4a9deec80064	419c885c-b2e5-4fab-9ae9-4a9deec80064/nationwidechildrens.org_clinical.TCGA-EE-A2MK.xml	81c3a0e1e0afc62328be3246764b0a31	42111	validated
42259a8d-e6e7-4fb6-a3be-5ed78eb0a123	42259a8d-e6e7-4fb6-a3be-5ed78eb0a123/nationwidechildrens.org_clinical.TCGA-GF-A3OT.xml	a2b8c539ea6e9b3a3b735e7ff0631ac1	61997	validated
42eba738-f531-42e5-8019-3696ab3b0e0f	42eba738-f531-42e5-8019-3696ab3b0e0f/nationwidechildrens.org_clinical.TCGA-FS-A1ZG.xml	30ec4db1e4a6da027bdc8cd3c5526402	25633	validated
430bd9e9-1869-4638-9a62-8f30f0570d86	430bd9e9-1869-4638-9a62-8f30f0570d86/nationwidechildrens.org_clinical.TCGA-EE-A182.xml	65cd3cf127a1a3975ef8b7f84b6ee22f	72303	validated
44040dc0-df15-4eb3-9c1b-11c4cb528c33	44040dc0-df15-4eb3-9c1b-11c4cb528c33/nationwidechildrens.org_clinical.TCGA-FS-A1Z3.xml	93ad1fa40830d7a660fdcda14e27a902	25463	validated
4426e6d2-beb4-4d69-9616-43b3931d19f1	4426e6d2-beb4-4d69-9616-43b3931d19f1/nationwidechildrens.org_omf.TCGA-ER-A193.xml	8693bea40bee62d4163efa4155785cae	11022	validated
4540417c-bb46-4dae-ab8d-5bf726738920	4540417c-bb46-4dae-ab8d-5bf726738920/nationwidechildrens.org_omf.TCGA-D3-A3C8.xml	6d35d569028ea58817b73bde06dc39ce	19348	validated
460227c0-cf9f-4600-a008-bbac07214d3a	460227c0-cf9f-4600-a008-bbac07214d3a/nationwidechildrens.org_clinical.TCGA-ER-A19W.xml	623bf2ea246f843c71330e2b9c5f8d1c	25812	validated
4624c330-40b8-4c15-b8e5-ec978160e0ec	4624c330-40b8-4c15-b8e5-ec978160e0ec/nationwidechildrens.org_clinical.TCGA-ER-A19P.xml	42ab04c4c42a6b6ce9fca602e42bc194	25779	validated
463b207f-a0cd-4cbb-a0c2-66e5e4c3f9f6	463b207f-a0cd-4cbb-a0c2-66e5e4c3f9f6/nationwidechildrens.org_omf.TCGA-EE-A2GD.xml	9cf1899517d8b5cd88e1e0193a0ae5ca	11067	validated
4682fed6-c094-4d37-a28a-6635fb768c91	4682fed6-c094-4d37-a28a-6635fb768c91/nationwidechildrens.org_clinical.TCGA-ER-A19C.xml	5d2230dd847c515c333d0a3bbda6bd74	25574	validated
4766eb8d-cc79-4d5e-bc01-ddf61f6bbcb1	4766eb8d-cc79-4d5e-bc01-ddf61f6bbcb1/nationwidechildrens.org_clinical.TCGA-BF-A5ES.xml	d25ff7c2129a9486cb92f45ab324c227	33905	validated
47ebc004-f602-430e-bb8f-11034292d1d0	47ebc004-f602-430e-bb8f-11034292d1d0/nationwidechildrens.org_clinical.TCGA-D9-A1X3.xml	4b19d8929fffc3d53ab5cf01ab35813f	35035	validated
486b9531-6a7c-488a-b113-70ef1c8eaf60	486b9531-6a7c-488a-b113-70ef1c8eaf60/nationwidechildrens.org_clinical.TCGA-D3-A1Q7.xml	aafa381e4bc21296697ee750bafe3470	43196	validated
4a69e604-9312-4e9c-8be9-5eb465dfeb68	4a69e604-9312-4e9c-8be9-5eb465dfeb68/nationwidechildrens.org_clinical.TCGA-EB-A4P0.xml	6fad2a955f6b1bec6bff5ffc5a66bcc3	33769	validated
4b1539fc-508a-48f0-b62a-1e8c31e3002f	4b1539fc-508a-48f0-b62a-1e8c31e3002f/nationwidechildrens.org_clinical.TCGA-D3-A3MV.xml	cffd93780e8c6f23191e93f582c1a31f	40224	validated
4b22ad3c-433b-4463-b608-b2632a506890	4b22ad3c-433b-4463-b608-b2632a506890/nationwidechildrens.org_clinical.TCGA-EE-A2GM.xml	37e85ab83243b70cf1e38eb451280e58	38121	validated
4b2be794-a8c0-4fb1-8413-b1626f9a8e55	4b2be794-a8c0-4fb1-8413-b1626f9a8e55/nationwidechildrens.org_clinical.TCGA-FR-A7U9.xml	eb32f6197efb037f8a1dfab6738c777a	46148	validated
4bbbcf3b-0667-426c-8ce8-6b6557509597	4bbbcf3b-0667-426c-8ce8-6b6557509597/nationwidechildrens.org_clinical.TCGA-FS-A1ZB.xml	1de99934698703e57ddb013bf520d737	25676	validated
4c01fd04-ed0b-4b85-a0dc-1e39a1dcaa41	4c01fd04-ed0b-4b85-a0dc-1e39a1dcaa41/nationwidechildrens.org_clinical.TCGA-QB-A6FS.xml	c40524ff1cdfad44aa7f50e618d34dd0	38094	validated
4d42c4e8-be40-4161-94de-53fac3b57c4b	4d42c4e8-be40-4161-94de-53fac3b57c4b/nationwidechildrens.org_clinical.TCGA-WE-A8ZY.xml	0d42d706f8bd95b89b8fdffd01a35e33	38111	validated
4ee1504e-630d-48e4-828f-294e2ff1ff69	4ee1504e-630d-48e4-828f-294e2ff1ff69/nationwidechildrens.org_clinical.TCGA-EE-A2MF.xml	516eabf4c9c777e3b1d45c3e6554942c	42515	validated
4f37d217-67c9-4977-be80-2f42b17f74eb	4f37d217-67c9-4977-be80-2f42b17f74eb/nationwidechildrens.org_clinical.TCGA-EB-A4XL.xml	51778bc1aefba7457c039340291f1c1f	33885	validated
4f5ccec0-e298-4306-aac0-2650b686488d	4f5ccec0-e298-4306-aac0-2650b686488d/nationwidechildrens.org_clinical.TCGA-EE-A185.xml	0f6e0326a95e8a9faa294c76d241aa8d	35658	validated
4f63c6b2-5fc1-444b-a33f-31e0a27ed4f8	4f63c6b2-5fc1-444b-a33f-31e0a27ed4f8/nationwidechildrens.org_clinical.TCGA-GN-A4U3.xml	1de5b1f9b62ac0d63337ba8f40c04120	54086	validated
50381f72-a2f5-4961-ae76-519644d972be	50381f72-a2f5-4961-ae76-519644d972be/nationwidechildrens.org_clinical.TCGA-EB-A3XB.xml	f56cadb6784c801d170edea39df88125	41906	validated
503a95b8-29fe-4269-9e17-b011ad2a7767	503a95b8-29fe-4269-9e17-b011ad2a7767/nationwidechildrens.org_clinical.TCGA-EE-A2A0.xml	511ffe5bd45a92b5ded34fa3a0bed095	30103	validated
51012610-42da-48f9-a74d-b4e3b3a9540c	51012610-42da-48f9-a74d-b4e3b3a9540c/nationwidechildrens.org_clinical.TCGA-DA-A3F3.xml	7586a756c8cc88a77d1c8ab916e29e99	33642	validated
5179e7c3-30d1-444e-a934-d5c1d20869bd	5179e7c3-30d1-444e-a934-d5c1d20869bd/nationwidechildrens.org_clinical.TCGA-EE-A3AF.xml	7dc509763afb88a174b295939a78d1e1	80554	validated
51981655-fc78-4a0b-98e3-09468197c073	51981655-fc78-4a0b-98e3-09468197c073/nationwidechildrens.org_clinical.TCGA-D3-A3BZ.xml	4c31674fb9766d3bb88ed4c66e22b61f	39041	validated
52403803-79e6-4c75-8d99-33b6d908e6c4	52403803-79e6-4c75-8d99-33b6d908e6c4/nationwidechildrens.org_clinical.TCGA-ER-A3ET.xml	78f26e1d51fb57b7dee6f957a381322c	39054	validated
53acd791-0ca3-4da6-8c89-ebe7cb19e9bc	53acd791-0ca3-4da6-8c89-ebe7cb19e9bc/nationwidechildrens.org_clinical.TCGA-RP-A694.xml	3d7ecf37e6ba95876f387b9450222493	33456	validated
545bcdd7-281d-4498-89e2-62740eed880c	545bcdd7-281d-4498-89e2-62740eed880c/nationwidechildrens.org_clinical.TCGA-EE-A29C.xml	b8743a0cf855fd4fdbc39776634ef8d0	76183	validated
55adf755-f631-4fe8-9803-1807de2f5919	55adf755-f631-4fe8-9803-1807de2f5919/nationwidechildrens.org_clinical.TCGA-EE-A2MH.xml	19102428bc7e00f1c63ea38a25f205e9	57012	validated
55d2fc9f-100f-4612-baf0-bf8195d76f16	55d2fc9f-100f-4612-baf0-bf8195d76f16/nationwidechildrens.org_clinical.TCGA-EB-A5UM.xml	fa00b91791e33dd8ddbb444f76e4fe3e	42002	validated
57616da8-5182-49d4-af42-0cef5a7f8df2	57616da8-5182-49d4-af42-0cef5a7f8df2/nationwidechildrens.org_clinical.TCGA-EE-A2MC.xml	de9ce59a5aba3ecad072d32c7e18ff81	30082	validated
57d778cf-d282-46f0-aac8-763e0aa3638c	57d778cf-d282-46f0-aac8-763e0aa3638c/nationwidechildrens.org_clinical.TCGA-BF-A1PV.xml	b4d67db3877c007a544e000baf1a33b9	33573	validated
57ef2879-60a9-440c-811a-600543215912	57ef2879-60a9-440c-811a-600543215912/nationwidechildrens.org_clinical.TCGA-GF-A6C8.xml	c4d4a14b55baac76c059ca9f81a03509	33652	validated
58149399-b1fb-43e3-81f4-7702da050104	58149399-b1fb-43e3-81f4-7702da050104/nationwidechildrens.org_clinical.TCGA-XV-A9VZ.xml	d3039d00b485186ebdd675b8dd794029	33787	validated
58ae9555-d0ce-4160-b728-cacbd993d501	58ae9555-d0ce-4160-b728-cacbd993d501/nationwidechildrens.org_clinical.TCGA-GN-A4U7.xml	c1a5cc749db700b97f1c0f0fae5bf8e9	43997	validated
58cbbc07-5ec4-47c7-9295-11ccbf7693f4	58cbbc07-5ec4-47c7-9295-11ccbf7693f4/nationwidechildrens.org_clinical_patient_skcm.txt	b93abd848f9401fe26c9930c1fda2ad0	304102	validated
58de91cb-f6b4-4666-a554-ee6bda8cfb78	58de91cb-f6b4-4666-a554-ee6bda8cfb78/nationwidechildrens.org_clinical.TCGA-DA-A95W.xml	1e9f84874af17f2026ec5303b9598453	49846	validated
58e5bbd1-eeb3-4f76-a8dc-cada7730ad26	58e5bbd1-eeb3-4f76-a8dc-cada7730ad26/nationwidechildrens.org_clinical.TCGA-D3-A3C3.xml	a53110a9c0674838553ca06c5087332b	37693	validated
5904ef22-d907-4357-b969-8daa5b1982bc	5904ef22-d907-4357-b969-8daa5b1982bc/nationwidechildrens.org_clinical.TCGA-D3-A51K.xml	acc644e5c62d0f0c6ffb4d98847c32b3	33889	validated
5b34e88d-ae44-423b-bf2b-fabc0b8fc30d	5b34e88d-ae44-423b-bf2b-fabc0b8fc30d/nationwidechildrens.org_clinical.TCGA-D3-A2JD.xml	c65e7c3f114b87fcd2134c097fbab988	29939	validated
5cb70f0e-35ac-4e5c-8548-648e95c17f26	5cb70f0e-35ac-4e5c-8548-648e95c17f26/nationwidechildrens.org_clinical.TCGA-EB-A5VU.xml	a58c7f69e117e8d3a145bdb8f07829ca	34121	validated
5d47ba83-dd57-4bf1-a3f9-f18ea76b2b6f	5d47ba83-dd57-4bf1-a3f9-f18ea76b2b6f/nationwidechildrens.org_omf.TCGA-D3-A2JE.xml	ae81afe46429454d0316fe6372c46c7b	11196	validated
5db8f3e0-dd2c-4d45-a0fa-6e5d1fe92bbf	5db8f3e0-dd2c-4d45-a0fa-6e5d1fe92bbf/nationwidechildrens.org_clinical.TCGA-WE-A8ZN.xml	2ed4968842906e1c19ecf3db59509637	60824	validated
5dfcaea4-214e-459b-a6b3-8fca46eec20e	5dfcaea4-214e-459b-a6b3-8fca46eec20e/nationwidechildrens.org_clinical.TCGA-FS-A1ZH.xml	d72f8ecb293f24963fc7c62779b05fd2	25633	validated
5f946dcb-a172-44dc-94fb-6350eb00f75a	5f946dcb-a172-44dc-94fb-6350eb00f75a/nationwidechildrens.org_clinical.TCGA-D3-A51F.xml	e27ff8de04568e7fda98037c875387bf	33978	validated
5f965626-f913-423f-bde3-9511e5ff30ce	5f965626-f913-423f-bde3-9511e5ff30ce/nationwidechildrens.org_clinical.TCGA-BF-AAP2.xml	09fa9d6f7286f5bbb18bd84e689bdc62	33874	validated
628de725-dca9-4ae3-ae8d-f11d92c7257d	628de725-dca9-4ae3-ae8d-f11d92c7257d/nationwidechildrens.org_clinical.TCGA-ER-A19L.xml	a74263960c62afc760e1f868bb1fce48	29639	validated
62e5da6d-0b8b-4488-9be3-69977a5c623e	62e5da6d-0b8b-4488-9be3-69977a5c623e/nationwidechildrens.org_clinical.TCGA-W3-A825.xml	4a4f978b86973dd14da4cc886259a772	60559	validated
6392e845-e190-4d06-b0f8-cb3f7bd80e86	6392e845-e190-4d06-b0f8-cb3f7bd80e86/nationwidechildrens.org_clinical.TCGA-GN-A265.xml	5e8c3978b873d8b592dbe35b7bc91353	33853	validated
639f614b-32f2-4d1c-9aa3-817b8f72f178	639f614b-32f2-4d1c-9aa3-817b8f72f178/nationwidechildrens.org_clinical.TCGA-D3-A2JG.xml	c1af0c0c38adc5f56bf83a53ecd2baf9	30209	validated
63aff3b7-26f3-46ab-9fe5-ae2021935735	63aff3b7-26f3-46ab-9fe5-ae2021935735/nationwidechildrens.org_clinical.TCGA-EB-A5SG.xml	5f69b75aa30ff672e9bc24e8fa441ccd	33953	validated
64edd5c9-d1ad-44e3-98ca-59536064288a	64edd5c9-d1ad-44e3-98ca-59536064288a/nationwidechildrens.org_clinical.TCGA-W3-A828.xml	8c4f4afa97971e6002b65ab71dc0d0a8	31442	validated
654a28d9-b064-44b7-a5c0-40861bd3dd22	654a28d9-b064-44b7-a5c0-40861bd3dd22/nationwidechildrens.org_clinical.TCGA-FS-A1ZA.xml	4bd588d0d863177b596da6910c2c4ac8	25681	validated
655a2f1a-e6e0-43b3-bd0a-b3aac3550679	655a2f1a-e6e0-43b3-bd0a-b3aac3550679/nationwidechildrens.org_clinical.TCGA-OD-A75X.xml	fabe57a75b04cfc60145b75c6fc340ce	42425	validated
657eae07-94fb-4a32-98b0-4051f13643b6	657eae07-94fb-4a32-98b0-4051f13643b6/nationwidechildrens.org_clinical.TCGA-EB-A5SE.xml	3de0f88e669da6aecf516494b0ac54fa	34080	validated
66384d9e-5ea4-47da-be72-a000ada8ddf5	66384d9e-5ea4-47da-be72-a000ada8ddf5/nationwidechildrens.org_clinical.TCGA-D3-A8GK.xml	c470564b75e862b4e51fac6510dde289	44936	validated
66be1e56-6c32-4a7f-8bfd-28d6ad828971	66be1e56-6c32-4a7f-8bfd-28d6ad828971/nationwidechildrens.org_clinical.TCGA-BF-AAP4.xml	39d2b81fbd1f51e5c3c6c5ca11a144e2	33904	validated
6716a17e-aec5-42aa-8039-66a1744fd151	6716a17e-aec5-42aa-8039-66a1744fd151/nationwidechildrens.org_clinical.TCGA-EE-A2MP.xml	a04cff65a6ade456f2a803840fe15b59	50509	validated
677241d7-d467-4eaa-ac8b-70ea238e5224	677241d7-d467-4eaa-ac8b-70ea238e5224/nationwidechildrens.org_clinical.TCGA-FW-A5DY.xml	9d1b6b7ee6a58d1bd1e6d73152c8b474	33698	validated
6836ee96-c60b-42a2-9ea7-b0d702224461	6836ee96-c60b-42a2-9ea7-b0d702224461/nationwidechildrens.org_clinical.TCGA-EB-A5KH.xml	07b25971635346991661129fa4b9e953	57039	validated
687ae61a-8313-470c-a8ec-2960e3541889	687ae61a-8313-470c-a8ec-2960e3541889/nationwidechildrens.org_clinical.TCGA-EE-A2MM.xml	eadc9f6f97ca9884d662f453ca1f54b3	78623	validated
6895d41f-b049-47d2-8c95-fcce3e4cccb4	6895d41f-b049-47d2-8c95-fcce3e4cccb4/nationwidechildrens.org_clinical.TCGA-EB-A5FP.xml	2e35a0efe6119a61ddbe3d241e693e8e	49859	validated
68b6bac8-aebd-4f3c-a9ff-ed65b1db73e7	68b6bac8-aebd-4f3c-a9ff-ed65b1db73e7/nationwidechildrens.org_clinical.TCGA-FS-A1ZR.xml	c7bb0b324448537fcdb6847b829d932f	25656	validated
68bdcb9d-ff9b-4f9f-b45c-f92b15c0afa1	68bdcb9d-ff9b-4f9f-b45c-f92b15c0afa1/nationwidechildrens.org_clinical.TCGA-WE-A8ZT.xml	650270dec852bafea5fabe3dac84c45e	34075	validated
68c6181f-a468-4ce1-b237-733b498c4944	68c6181f-a468-4ce1-b237-733b498c4944/nationwidechildrens.org_clinical.TCGA-D3-A2J6.xml	ca340c08af2714224eac556310235301	37999	validated
68c6857f-d899-4a59-82a9-228a2426d360	68c6857f-d899-4a59-82a9-228a2426d360/nationwidechildrens.org_clinical.TCGA-EE-A29Q.xml	cfb63d29cf33cb7e501deffe9f0062f3	83489	validated
696ff1b4-957a-42d7-aed6-7ca432a810b3	696ff1b4-957a-42d7-aed6-7ca432a810b3/nationwidechildrens.org_clinical.TCGA-EE-A2GS.xml	083091f0d309551aafc5427dbb7d1b85	105140	validated
697865a9-58b7-407a-a5ba-7bf4abf0be02	697865a9-58b7-407a-a5ba-7bf4abf0be02/nationwidechildrens.org_clinical.TCGA-D3-A1QA.xml	9733ffe090d561177f77db80fa88445d	56786	validated
6b3de528-c032-421e-8f48-fca3c212d245	6b3de528-c032-421e-8f48-fca3c212d245/nationwidechildrens.org_clinical.TCGA-D9-A1JW.xml	45272cdfadbdac2d441a379688f74e1a	38368	validated
6b9ba1d8-fcae-4ba3-a3ef-7de2c0327161	6b9ba1d8-fcae-4ba3-a3ef-7de2c0327161/nationwidechildrens.org_clinical.TCGA-ER-A2ND.xml	e85dcf2047e7ff4207ee361f20ca25f1	25688	validated
6bb3c2b8-89d7-4031-9038-08ae4e9a8c5c	6bb3c2b8-89d7-4031-9038-08ae4e9a8c5c/nationwidechildrens.org_clinical.TCGA-GN-A26C.xml	818810a5b26eb7729ebaac1e4cc1d737	34907	validated
6dd2f022-7c4b-403d-b601-0f7e64fbc943	6dd2f022-7c4b-403d-b601-0f7e64fbc943/nationwidechildrens.org_clinical.TCGA-EE-A2ME.xml	bcd65c3f579c3a19bfc17c583cc60dda	44072	validated
6de5be7a-24b8-4f17-9dc7-6cf59285f1e8	6de5be7a-24b8-4f17-9dc7-6cf59285f1e8/nationwidechildrens.org_clinical.TCGA-WE-AAA3.xml	09428e714cabe30bc73ea7de9f694922	42147	validated
6e908c52-8860-4502-95f4-6a2bb4fa80e4	6e908c52-8860-4502-95f4-6a2bb4fa80e4/nationwidechildrens.org_clinical.TCGA-BF-A3DM.xml	01e81f9e82f3b227333895ac65b96868	33903	validated
6ea11212-824a-4c93-ade8-f7411ed27ce3	6ea11212-824a-4c93-ade8-f7411ed27ce3/nationwidechildrens.org_clinical.TCGA-D3-A3MU.xml	f419f5c8a8b5f4cb5cc609b4df1475a9	42865	validated
6ec7e32e-7974-42ea-bdb2-8638c46ce938	6ec7e32e-7974-42ea-bdb2-8638c46ce938/nationwidechildrens.org_omf.TCGA-FS-A1ZF.xml	0fff3edb959e68e731d2e714a16c29a7	10832	validated
6f742cb7-93d4-4a3e-8f5b-563e91e8d8a3	6f742cb7-93d4-4a3e-8f5b-563e91e8d8a3/nationwidechildrens.org_clinical.TCGA-FR-A3YN.xml	8412b256c6d05ebc7262e8b43449ba29	39723	validated
6fc3521f-1db8-4c73-b65d-8095de5002cc	6fc3521f-1db8-4c73-b65d-8095de5002cc/nationwidechildrens.org_clinical.TCGA-D9-A3Z3.xml	b2a4d45bf379fc2822faff7302f3c280	30226	validated
703683d0-f8db-466f-a499-8ee188089e42	703683d0-f8db-466f-a499-8ee188089e42/nationwidechildrens.org_clinical.TCGA-EE-A3J7.xml	ea11f41b58813a5ec501ae60d39360c8	34058	validated
714ca5f3-dfdd-40cd-b1e7-f6f288e0e460	714ca5f3-dfdd-40cd-b1e7-f6f288e0e460/nationwidechildrens.org_clinical.TCGA-D3-A2JF.xml	016fec6b9f70072d6ad5c1cfde2620a9	47630	validated
72bb8f9d-f1fb-494f-8b58-75a30fa53fe2	72bb8f9d-f1fb-494f-8b58-75a30fa53fe2/nationwidechildrens.org_clinical.TCGA-EE-A29L.xml	a2ba823a8f0c5d8d269f097febf3bd2c	41816	validated
72ffe5a9-00e7-4a96-94e9-f4161151282a	72ffe5a9-00e7-4a96-94e9-f4161151282a/nationwidechildrens.org_clinical.TCGA-FS-A4FB.xml	3b2a6a5c96e85d0ab27d81dd85098013	25485	validated
7434e085-5ab6-498a-9509-1299a4f9bf61	7434e085-5ab6-498a-9509-1299a4f9bf61/nationwidechildrens.org_clinical.TCGA-D3-A5GN.xml	937d9f60068dbd345fa407b4e0b57b63	58158	validated
74dc42ba-5a7a-46dd-8148-3f85542cc18a	74dc42ba-5a7a-46dd-8148-3f85542cc18a/nationwidechildrens.org_clinical.TCGA-XV-AAZV.xml	b273a0854ee3f120ecd1cc1d0297bc58	33697	validated
757ebd85-cbc6-4372-8c53-62a32bdc0fc3	757ebd85-cbc6-4372-8c53-62a32bdc0fc3/nationwidechildrens.org_clinical.TCGA-D9-A149.xml	ac3730962f0ed4a04d0f6f20e9de8d30	30336	validated
7605a0e8-15e0-4336-a86b-4da1c3f247b4	7605a0e8-15e0-4336-a86b-4da1c3f247b4/nationwidechildrens.org_clinical.TCGA-DA-A1HW.xml	152590752fbe596db1b35be5906a8204	54973	validated
76113999-9525-4751-a77f-5a054965c03b	76113999-9525-4751-a77f-5a054965c03b/nationwidechildrens.org_clinical.TCGA-ER-A2NB.xml	c3c809cfbe3ef06f55d8a6d3456ff1f8	34400	validated
76ca5702-d04f-4f5a-b27f-d7a223d5db21	76ca5702-d04f-4f5a-b27f-d7a223d5db21/nationwidechildrens.org_clinical.TCGA-D3-A1Q3.xml	138573e7afd83b06140c04c4853a9880	31515	validated
76f3a51f-190d-4c45-8524-f28ba2beede1	76f3a51f-190d-4c45-8524-f28ba2beede1/nationwidechildrens.org_clinical.TCGA-D3-A2J7.xml	d6ff8782f052e370eff66bd6df60effa	50302	validated
77a69621-7b6c-496f-be30-7bda3ab5c0cb	77a69621-7b6c-496f-be30-7bda3ab5c0cb/nationwidechildrens.org_clinical.TCGA-ER-A2NG.xml	6679a6616766de6f5c60c7c54ac0629d	69644	validated
77bd433b-fd94-496c-80b5-061945dc0734	77bd433b-fd94-496c-80b5-061945dc0734/nationwidechildrens.org_clinical.TCGA-FS-A1ZE.xml	7f07ae2e252daa0d4789bd958d640e9f	67638	validated
781278a3-97ac-41ce-8d61-d19feb9a6af9	781278a3-97ac-41ce-8d61-d19feb9a6af9/nationwidechildrens.org_clinical.TCGA-DA-A95X.xml	8aa0b0af53a325c7e42c6828e33a830c	50252	validated
78c6a0d6-695f-4485-a851-731231ce9463	78c6a0d6-695f-4485-a851-731231ce9463/nationwidechildrens.org_clinical.TCGA-FS-A4FD.xml	63d7a464581de8f54e1e07fb3622c3f2	47382	validated
7925dd95-d49a-4606-9dc5-499dbe475417	7925dd95-d49a-4606-9dc5-499dbe475417/nationwidechildrens.org_clinical.TCGA-GN-A26D.xml	1f1605578969667a5d4defdc2bf02519	52597	validated
79b7c8d8-fa5a-4853-899b-dae7d2072ac3	79b7c8d8-fa5a-4853-899b-dae7d2072ac3/nationwidechildrens.org_omf.TCGA-FW-A3R5.xml	f1d235ebcdb8842dd3bc27faeb40094f	11274	validated
79c7d77f-07ae-4bf4-8e93-8ab7462fd489	79c7d77f-07ae-4bf4-8e93-8ab7462fd489/nationwidechildrens.org_omf.TCGA-EE-A29L.xml	ad537682b0bd488a0ea57c2186384ea4	19610	validated
7ae00cfa-f86e-40c8-94c6-137c79f42571	7ae00cfa-f86e-40c8-94c6-137c79f42571/nationwidechildrens.org_clinical.TCGA-3N-A9WC.xml	9624b7432723919309322e782bb4ef4e	34400	validated
7b228c24-1844-4f1a-9a98-b51590bbc06e	7b228c24-1844-4f1a-9a98-b51590bbc06e/nationwidechildrens.org_clinical.TCGA-D3-A1Q6.xml	be3033a25ea2b0d6d6caf92424f1da63	31755	validated
7c3391ac-7c3c-4677-9a93-cbd2ab11cf2a	7c3391ac-7c3c-4677-9a93-cbd2ab11cf2a/nationwidechildrens.org_clinical.TCGA-ER-A2NF.xml	b3ea0d81d8f429a0b37abb2c7889a0e1	52726	validated
7cbdfbed-a53e-442d-bce8-9b92939cf2e6	7cbdfbed-a53e-442d-bce8-9b92939cf2e6/nationwidechildrens.org_clinical.TCGA-FS-A1Z0.xml	234a0765556749f10e3ea77e63ca6c1b	25775	validated
7cde3e12-f994-4747-84bd-43ca75d448dc	7cde3e12-f994-4747-84bd-43ca75d448dc/nationwidechildrens.org_clinical.TCGA-BF-A1Q0.xml	4228034e7514df810fa879cf7b709d98	33903	validated
7d017ddb-59de-4650-bfcf-c205305e7c8c	7d017ddb-59de-4650-bfcf-c205305e7c8c/nationwidechildrens.org_clinical.TCGA-EE-A2GR.xml	ffc60173bc754bbf355a2914b6af85b2	34812	validated
7d056126-6267-4182-84e0-4c9a66f9c441	7d056126-6267-4182-84e0-4c9a66f9c441/nationwidechildrens.org_clinical.TCGA-WE-AAA0.xml	74cfbd9e64f2f4477ce4c469c83b2839	67666	validated
7d3a9b25-2c71-4115-b3db-f27cc9dc0651	7d3a9b25-2c71-4115-b3db-f27cc9dc0651/nationwidechildrens.org_clinical.TCGA-EE-A29P.xml	56959b8679fd65c1f6f8964793b3318a	33946	validated
7e515d4f-838f-44df-ac8d-2b8c8fbe0497	7e515d4f-838f-44df-ac8d-2b8c8fbe0497/nationwidechildrens.org_clinical.TCGA-WE-A8K5.xml	b5b2aad9ae9f99c92eccd0c5890d0e4b	44852	validated
7e5990ca-a002-473a-b8d4-72591e51e54b	7e5990ca-a002-473a-b8d4-72591e51e54b/nationwidechildrens.org_clinical.TCGA-YG-AA3N.xml	d48b0dc3c6c77a6a635216af53a8a511	33898	validated
7e89d65d-47f3-4ce8-b4f8-f10a2492f736	7e89d65d-47f3-4ce8-b4f8-f10a2492f736/nationwidechildrens.org_clinical.TCGA-DA-A1IB.xml	0c89d06a96858ab545d1fa9b2074067f	55058	validated
7ed138c0-311e-4296-8716-39d46c45bbbc	7ed138c0-311e-4296-8716-39d46c45bbbc/nationwidechildrens.org_clinical.TCGA-EB-A430.xml	07030819084f1e021a3d9217f663a778	29565	validated
7f4926c7-8f26-4f63-a78c-2913cc6e6a75	7f4926c7-8f26-4f63-a78c-2913cc6e6a75/nationwidechildrens.org_clinical.TCGA-BF-A1PX.xml	d8c926eef0580ad6f3dfc0c0e4b6988f	25678	validated
7f67d704-476c-4d37-94e8-7f6273477931	7f67d704-476c-4d37-94e8-7f6273477931/nationwidechildrens.org_clinical.TCGA-FS-A4F2.xml	adb7d24bfe353fb9f377ac2db8e75488	25654	validated
7ffb98cf-0a8f-4f75-9a35-dd68c7554d40	7ffb98cf-0a8f-4f75-9a35-dd68c7554d40/nationwidechildrens.org_clinical.TCGA-GN-A8LN.xml	41171ff7e62264ed70fa26a1c42d03ed	69785	validated
80d9b2bf-2f89-42d3-b6f3-91b296c4827a	80d9b2bf-2f89-42d3-b6f3-91b296c4827a/nationwidechildrens.org_omf.TCGA-WE-AAA3.xml	88e034b7b1ad8734eb4578fd96a67fd3	10996	validated
81dcb4b2-ad9a-4b1a-adc5-db40d7570cd8	81dcb4b2-ad9a-4b1a-adc5-db40d7570cd8/nationwidechildrens.org_clinical.TCGA-EB-A299.xml	b804c8be79a6399f70024041bed5747f	33980	validated
81f49232-bdb8-4dab-b6ac-66fece787a50	81f49232-bdb8-4dab-b6ac-66fece787a50/nationwidechildrens.org_clinical.TCGA-EE-A2MU.xml	29cf0a56f921e5d05741fa4eb7ee7457	38391	validated
824065df-f46c-459c-b505-30e9250d96ca	824065df-f46c-459c-b505-30e9250d96ca/nationwidechildrens.org_clinical.TCGA-ER-A199.xml	61d39eaadb3ea246b30dd2824e617535	25810	validated
827ae7c7-5d51-4ce0-96e6-1615367e1d1b	827ae7c7-5d51-4ce0-96e6-1615367e1d1b/nationwidechildrens.org_clinical.TCGA-BF-AAP8.xml	676967068cae9ad5063093a0e6fc2a96	33911	validated
82e29641-1ebb-46d1-970b-d932b97396ef	82e29641-1ebb-46d1-970b-d932b97396ef/nationwidechildrens.org_clinical.TCGA-ER-A194.xml	eb4b9f77add70b3b395278a55eb21519	25546	validated
